Company,Product,TypeName,Inches,ScreenResolution,Ram,OpSys,Cpu Brand,Cpu Model,Cpu Rate,HD,SSD,HDD,Flash Storage,Hybrid,Gpu Brand,Gpu Model,Unnamed: 17,Price_euros
Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 7500U,2.7GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 620,,1458.0
Asus,ROG G701VO,Gaming,17.3,IPS Panel Full HD 1920x1080,64GB,Windows 10,Intel,Core i7 6820HK,2.7GHz,1.0,1,0.0,0.0,0.0,Nvidia,GTX 980,,3975.0
Dell,Inspiron 5368,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,8GB,Windows 10,Intel,Core i7 6500U,2.5GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,798.01
Dell,Alienware 15,Gaming,15.6,4K Ultra HD 3840x2160,16GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,256.0,256,1.0,0.0,0.0,Nvidia,GeForce GTX 970M,,1329.0
Apple,"MacBook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,8GB,Mac OS X,Intel,Core M,1.1GHz,0.0,0,0.0,256.0,0.0,Intel,HD Graphics 515,,1300.0
Dell,Latitude 3570,Notebook,15.6,1366x768,4GB,Windows 10,Intel,Core i3 6100U,2.3GHz,500.0,0,500.0,0.0,0.0,Intel,HD Graphics 520,,481.98
HP,ProBook 650,Notebook,15.6,1366x768,4GB,Windows 10,Intel,Core i5 6200U,2.3GHz,500.0,0,500.0,0.0,0.0,Intel,HD Graphics 520,,1199.0
HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,8GB,Windows 7,Intel,Core i5 6200U,2.3GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,1199.0
HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 7500U,2.7GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 620,,1090.0
Lenovo,ThinkPad Yoga,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,8GB,Windows 10,Intel,Core i7 6500U,2.5GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,1713.49
Lenovo,IdeaPad 300-17ISK,Notebook,17.3,1600x900,8GB,Windows 10,Intel,Core i5 6200U,2.3GHz,10.0,0,10.0,0.0,0.0,AMD,Radeon R5 M330,,659.0
Lenovo,Ideapad 700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,4GB,Windows 10,Intel,Core i5 6300HQ,2.3GHz,1.0,0,1.0,0.0,0.0,Nvidia,GeForce GTX 950M,,977.0
MSI,GT72VR Dominator,Gaming,17.3,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,256.0,256,1.0,0.0,0.0,Nvidia,GeForce GTX 1070,,2499.0
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Notebook,15.6,1366x768,4GB,Windows 10,Intel,Core i5 6200U,2.3GHz,500.0,0,500.0,0.0,0.0,Intel,HD Graphics 520,,540.0
HP,Probook 650,Notebook,15.6,Full HD 1920x1080,4GB,Windows 7,Intel,Core i5 6200U,2.3GHz,500.0,0,500.0,0.0,0.0,Intel,HD Graphics 520,,940.0
Lenovo,Yoga 900S-12ISK,Ultrabook,12.5,IPS Panel Touchscreen 2560x1440,8GB,Windows 10,Intel,Core M 6Y75,1.2GHz,512.0,512,0.0,0.0,0.0,Intel,HD Graphics 515,,1399.0
Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,32GB,Windows 10,Intel,Core i7 6820HK,2.7GHz,512.0,512,0.0,0.0,10.0,Nvidia,GeForce GTX 980M,,3240.0
HP,Spectre x360,Ultrabook,13.3,IPS Panel 4K Ultra HD 3840x2160,16GB,Windows 10,Intel,Core i7 7500U,2.7GHz,512.0,512,0.0,0.0,0.0,Intel,,,2049.0
Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i5 7200U,2.5GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 620,,750.0
HP,EliteBook 840,Notebook,14.0,Full HD 1920x1080,4GB,Windows 7,Intel,Core i5 6200U,2.3GHz,500.0,0,500.0,0.0,0.0,Intel,HD Graphics 520,,1030.99
HP,ZBook 15u,Workstation,15.6,Full HD 1920x1080,8GB,Windows 7,Intel,Core i7 6500U,2.5GHz,256.0,256,0.0,0.0,0.0,AMD,FirePro W4190M,,1495.0
Lenovo,ThinkPad T460,Notebook,14.0,Full HD 1920x1080,8GB,Windows 7,Intel,Core i5 6200U,2.3GHz,180.0,180,0.0,0.0,0.0,Intel,HD Graphics 520,,1199.0
Acer,Aspire ES1-523,Notebook,15.6,1366x768,4GB,Windows 10,AMD,A8-Series 7410,2.2GHz,500.0,0,500.0,0.0,0.0,AMD,Radeon R5,,387.0
HP,250 G6,Notebook,15.6,1366x768,4GB,No OS,Intel,Core i3 6006U,2GHz,1.0,0,1.0,0.0,0.0,Intel,HD Graphics 520,,345.99
Asus,Rog GL702VM-GC354T,Gaming,17.3,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,256.0,256,1.0,0.0,0.0,Nvidia,GeForce GTX 1060,,1599.0
Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,4GB,Windows 10,Intel,Core i5 8250U,1.6GHz,256.0,256,0.0,0.0,0.0,AMD,Radeon 530,,818.35
HP,Elitebook 820,Netbook,12.5,1366x768,4GB,Windows 7,Intel,Core i5 6200U,2.3GHz,128.0,128,0.0,0.0,0.0,Intel,HD Graphics 520,,1599.0
Acer,Aspire F5-573G,Notebook,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i5 7200U,2.5GHz,256.0,256,1.0,0.0,0.0,Nvidia,GeForce GTX 950M,,799.0
Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i5 7200U,2.5GHz,1.0,0,1.0,0.0,0.0,AMD,Radeon R7 M445,,638.8
MSI,GS70 Stealth,Gaming,17.3,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,256.0,256,0.0,0.0,0.0,Nvidia,GeForce GTX 965M,,1599.0
Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,128.0,128,1.0,0.0,0.0,Nvidia,GeForce GTX 980M,,2299.0
Dell,Latitude E5270,Ultrabook,12.5,1366x768,4GB,Windows 7,Intel,Core i3 6100U,2.3GHz,500.0,0,500.0,0.0,0.0,Intel,HD Graphics 520,,1135.15
Dell,Latitude E5270,Ultrabook,12.5,1366x768,4GB,Windows 7,Intel,Core i3 6100U,2.3GHz,128.0,128,0.0,0.0,0.0,Intel,HD Graphics 520,,1166.97
HP,ZBook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,8GB,Windows 7,Intel,Core i7 6700HQ,2.6GHz,1.0,0,1.0,0.0,0.0,AMD,FirePro W6150M,,2899.0
Lenovo,Legion Y520-15IKBN,Gaming,15.6,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,512.0,512,0.0,0.0,0.0,Nvidia,GTX 1050 Ti,,1199.0
Dell,Latitude E5270,Ultrabook,12.5,1366x768,8GB,Windows 7,Intel,Core i5 6200U,2.3GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,1413.1
MSI,GE72 Apache,Gaming,17.3,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,128.0,128,1.0,0.0,0.0,Nvidia,GeForce GTX 960M,,1511.19
Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,4GB,Windows 10,Intel,Core i5 6200U,2.3GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,867.0
HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,4GB,Windows 10,AMD,A6-Series 9220,2.5GHz,1.0,0,1.0,0.0,0.0,AMD,Radeon R4,,398.0
Asus,Rog GL552VW-CN470T,Gaming,15.6,IPS Panel Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,128.0,128,1.0,0.0,0.0,Nvidia,GeForce GTX 960M,,1339.0
HP,EliteBook 1030,Notebook,13.3,Quad HD+ / Touchscreen 3200x1800,8GB,Windows 10,Intel,Core M 6Y54,1.1GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 515,,1699.0
Dell,Vostro 3559,Notebook,15.6,1366x768,4GB,Windows 7,Intel,Core i5 6200U,2.3GHz,500.0,0,500.0,0.0,0.0,AMD,Radeon R5 M315,,769.15
Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,15.6,1366x768,4GB,Windows 10,Intel,Core i3 6006U,2.0GHz,128.0,128,0.0,0.0,0.0,Intel,HD Graphics 520,,429.0
HP,Spectre Pro,Ultrabook,13.3,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6500U,2.5GHz,512.0,512,0.0,0.0,0.0,Intel,HD Graphics 520,,1969.0
Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 7560U,2.4GHz,256.0,256,0.0,0.0,0.0,Intel,Plus Graphics 640,,1379.0
Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 6820HK,2.7GHz,256.0,256,0.0,0.0,10.0,Nvidia,GeForce GTX 980M,,2749.99
Razer,Blade Stealth,Ultrabook,12.5,Touchscreen / 4K Ultra HD 3840x2160,8GB,Windows 10,Intel,Core i7 6500U,2.5GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,1029.0
Toshiba,Portege X30-D-10K,Ultrabook,13.3,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 7500U,2.7GHz,512.0,512,0.0,0.0,0.0,Intel,HD Graphics 620,,2226.0
Asus,Rog GL752VW-T4308T,Gaming,17.3,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,128.0,128,1.0,0.0,0.0,Nvidia,,,1312.49
HP,Spectre Pro,Notebook,13.3,Full HD 1920x1080,8GB,Windows 10,Intel,Core i5 6200U,2.3GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,1690.0
HP,EliteBook 1040,Notebook,14.0,Full HD 1920x1080,8GB,Windows 7,Intel,Core i5 6200U,2.3GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,1513.0
Dell,Latitude E5570,Notebook,15.6,1366x768,4GB,Linux,Intel,Core i5 6200U,2.3GHz,500.0,0,500.0,0.0,0.0,Intel,HD Graphics 520,,523.63
Asus,VivoBook Max,Notebook,15.6,1366x768,4GB,Windows 10,Intel,Core i3 7100U,2.4GHz,1.0,0,1.0,0.0,0.0,Intel,HD Graphics 620,,435.0
Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,8GB,Windows 10,Intel,Core i7 6500U,2.5GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,1669.0
HP,EliteBook 820,Ultrabook,12.5,1366x768,8GB,Windows 7,Intel,Core i5 6300U,2.4GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,1895.0
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,No OS,Intel,Core i5 7300HQ,2.5GHz,128.0,128,1.0,0.0,0.0,Nvidia,GeForce GTX 1060,,989.0
HP,Omen -,Gaming,17.3,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core i5 6300HQ,2.3GHz,128.0,128,1.0,0.0,0.0,Nvidia,GeForce GTX 1060,,1129.0
HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,1366x768,8GB,Windows 10,Intel,Core i7 7500U,2.7GHz,2.0,0,2.0,0.0,0.0,Intel,HD Graphics 620,,629.0
Lenovo,ThinkPad P40,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,8GB,Windows 7,Intel,Core i7 6600U,2.6GHz,512.0,512,0.0,0.0,0.0,Nvidia,Quadro M500M,,2050.38
HP,250 G6,Ultrabook,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 7500U,2.7GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 620,,752.0
Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,4GB,Windows 10,Intel,Core i5 7200U,2.5GHz,1.0,0,1.0,0.0,0.0,Nvidia,GeForce 940MX,,616.0
Lenovo,IdeaPad 500-15ISK,Notebook,15.6,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 6500U,2.5GHz,0.0,0,0.0,0.0,10.0,AMD,Radeon R7 M360,,1099.0
HP,ZBook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,8GB,Windows 7,Intel,Core i7 6700HQ,2.6GHz,256.0,256,0.0,0.0,0.0,Nvidia,Quadro M3000M,,3949.4
Dell,Inspiron 5567,Notebook,15.6,1366x768,8GB,Windows 10,Intel,Core i5 7200U,2.5GHz,1.0,0,1.0,0.0,0.0,AMD,Radeon R7 M445,,784.0
MSI,GT72S Dominator,Gaming,17.3,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 6820HQ,2.7GHz,256.0,256,1.0,0.0,0.0,Nvidia,GeForce GTX 980M,,2399.0
HP,EliteBook 850,Ultrabook,15.6,Full HD 1920x1080,8GB,Windows 7,Intel,Core i7 6500U,2.5GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,2171.72
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,16GB,Windows 10,Intel,Core i7 6600U,2.6GHz,512.0,512,0.0,0.0,0.0,Intel,HD Graphics 520,,2440.0
MSI,GP62M 7RDX,Gaming,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,128.0,128,1.0,0.0,0.0,Nvidia,GeForce GTX 1050,,1142.8
HP,Spectre Pro,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,8GB,Windows 10,Intel,Core i5 6300U,2.4GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,1629.0
HP,ZBook 15,Workstation,15.6,IPS Panel Full HD 1920x1080,8GB,Windows 7,Intel,Core i7 6700HQ,2.6GHz,256.0,256,0.0,0.0,0.0,Nvidia,Quadro M1000M,,2229.0
HP,Spectre Pro,2 in 1 Convertible,13.3,Touchscreen 2560x1440,8GB,Windows 10,Intel,Core i7 6600U,2.6GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,1799.0
HP,ZBook Studio,Workstation,15.6,Full HD 1920x1080,8GB,Windows 7,Intel,Core i7 6700HQ,2.6GHz,256.0,256,0.0,0.0,0.0,Nvidia,Quadro M1000M,,1899.0
HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,8GB,Windows 7,Intel,Core i7 6500U,2.50GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,2296.95
Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 7500U,2.7GHz,256.0,256,0.0,0.0,0.0,Nvidia,GeForce 940MX,,1009.9
HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,8GB,Windows 7,Intel,Core i5 6200U,2.3GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,1579.0
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,8GB,Windows 10,Intel,Core i7 6500U,2.5GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,2339.0
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,1366x768,4GB,No OS,Intel,Core i3 6006U,2.0GHz,1.0,0,1.0,0.0,0.0,Intel,HD Graphics 520,,339.0
HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,1366x768,4GB,Windows 10,AMD,E-Series 7110,1.8GHz,500.0,0,500.0,0.0,0.0,AMD,Radeon R2 Graphics,,297.0
Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,Full HD 1920x1080,8GB,No OS,Intel,Core i5 6200U,2.3GHz,1.0,0,1.0,0.0,0.0,AMD,Radeon R5 M330,,599.0
Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,1.0,0,1.0,0.0,0.0,Nvidia,GTX 1050 Ti,,1199.0
Dell,XPS 15,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,8GB,Windows 10,Intel,Core i5 6300HQ,2.3GHz,256.0,256,0.0,0.0,0.0,Nvidia,GeForce 960M,,2250.68
HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,Full HD 1920x1080,4GB,Windows 10,AMD,A6-Series A6-9220,2.5GHz,256.0,256,0.0,0.0,0.0,AMD,Radeon 520,,478.89
MSI,GP72M 7REX,Gaming,17.3,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,256.0,256,1.0,0.0,0.0,Nvidia,GTX 1050 Ti,,1492.8
Lenovo,ThinkPad T460s,Ultrabook,14.0,Full HD 1920x1080,12GB,Windows 7,Intel,Core i7 6600U,2.6GHz,512.0,512,0.0,0.0,0.0,Intel,HD Graphics 520,,2299.0
Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i5 6200U,2.3GHz,0.0,0,0.0,0.0,10.0,AMD,Radeon R5 M330,,788.49
HP,Spectre Pro,2 in 1 Convertible,13.3,Touchscreen 2560x1440,8GB,Windows 10,Intel,Core i7 6600U,2.6GHz,512.0,512,0.0,0.0,0.0,Intel,HD Graphics 520,,2041.0
Lenovo,ThinkPad T460,Ultrabook,14.0,Full HD 1920x1080,8GB,Windows 7,Intel,Core i7 6600U,2.6GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,1499.0
MSI,GS40 Phantom,Gaming,14.0,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,256.0,256,1.0,0.0,0.0,Nvidia,GeForce GTX 970M,,1769.0
HP,Pavilion 15-cb003nv,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,1.0,0,1.0,0.0,0.0,Nvidia,GeForce GTX 1050,,899.0
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1366x768,8GB,Windows 10,Intel,Core i3 6006U,2.0GHz,1.0,0,1.0,0.0,0.0,Intel,HD Graphics 520,,459.0
HP,250 G4,Notebook,15.6,1366x768,4GB,No OS,Intel,Core i5 6200U,2.3GHz,500.0,0,500.0,0.0,0.0,Intel,HD Graphics 520,,476.99
Dell,Inspiron 7567,Gaming,15.6,4K Ultra HD 3840x2160,8GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,128.0,128,1.0,0.0,0.0,Nvidia,GTX 1050 Ti,,1498.0
Lenovo,ThinkPad T570,Notebook,15.6,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core i5 7200U,2.5GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 620,,1390.0
Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,Full HD 1920x1080,4GB,Windows 10,Intel,Core i3 6006U,2GHz,1.0,0,1.0,0.0,0.0,Nvidia,GeForce 920MX,,468.0
MSI,PL60 7RD,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 7500U,2.7GHz,1.0,0,1.0,0.0,0.0,Nvidia,GeForce GTX 1050,,839.0
HP,250 G5,Notebook,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6500U,2.5GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,679.0
HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 8550U,1.8GHz,512.0,512,0.0,0.0,0.0,Intel,UHD Graphics 620,,1159.0
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,1366x768,4GB,No OS,Intel,Core i5 6200U,2.3GHz,500.0,0,500.0,0.0,0.0,Intel,HD Graphics 520,,398.0
Lenovo,IdeaPad 510-15IKB,Notebook,15.6,Full HD 1920x1080,8GB,No OS,Intel,Core i7 7500U,2.7GHz,1.0,0,1.0,0.0,0.0,Nvidia,GeForce 940MX,,709.0
Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,Full HD 1920x1080,4GB,Windows 10,Intel,Core i3 7100U,2.4GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 620,,769.0
Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,Full HD 1920x1080,4GB,Windows 7,Intel,Core i7 6500U,2.5GHz,0.0,0,0.0,0.0,10.0,Intel,HD Graphics 520,,825.0
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,512.0,512,0.0,0.0,0.0,Nvidia,GeForce GTX 960,,1305.0
MSI,GS60 Ghost,Gaming,15.6,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,128.0,128,1.0,0.0,0.0,Nvidia,GeForce GTX 970M,,2153.37
HP,ProBook 450,Notebook,15.6,1366x768,4GB,Windows 10,Intel,Core i3 6100U,2.3GHz,500.0,0,500.0,0.0,0.0,Intel,HD Graphics 520,,650.0
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,8GB,Windows 10,Intel,Core i5 6200U,2.3GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,1637.0
Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,Full HD 1920x1080,6GB,Windows 10,Intel,Core i7 7500U,2.7GHz,256.0,256,0.0,0.0,0.0,Nvidia,GeForce 920M,,831.0
Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,8GB,Linux,Intel,Core i7 7500U,2.7GHz,256.0,256,0.0,0.0,0.0,Nvidia,GeForce GT 940MX,,895.01
HP,Pavilion 15-BC000nv,Notebook,15.6,IPS Panel Full HD 1920x1080,6GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,1.0,0,1.0,0.0,0.0,Nvidia,GeForce GTX 960M,,799.0
Asus,Rog GL552VW-DM201T,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,256.0,256,1.0,0.0,0.0,Nvidia,GeForce GTX 960M,,909.0
Dell,Inspiron 5578,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,16GB,Windows 10,Intel,Core i7 7500U,2.7GHz,512.0,512,0.0,0.0,0.0,Intel,HD Graphics 620,,1179.0
Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,4GB,Windows 10,Intel,Core i5 7200U,2.5GHz,256.0,256,0.0,0.0,0.0,Nvidia,GeForce 940MX,,691.0
Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,8GB,Linux,Intel,Core i5 6300U,2.4GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 520,,1099.0
Acer,Predator G9-793,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,256.0,256,1.0,0.0,0.0,Nvidia,GeForce GTX 1070,,2599.0
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,8GB,Windows 10,Intel,Core i5 7300HQ,2.5GHz,1.0,0,1.0,0.0,0.0,Nvidia,GeForce GTX 1050,,819.0
HP,250 G6,Notebook,15.6,1366x768,4GB,Windows 10,Intel,Core i5 7200U,2.5GHz,500.0,0,500.0,0.0,0.0,Intel,HD Graphics 620,,485.0
Apple,"MacBook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,8GB,Mac OS X,Intel,Core M,1.1GHz,0.0,0,0.0,256.0,0.0,Intel,HD Graphics 5300,,1163.0
Dell,Inspiron 7378,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,8GB,Windows 10,Intel,Core i5 7200U,2.5GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 620,,1199.0
HP,Pavilion Power,Notebook,15.6,IPS Panel Full HD 1920x1080,12GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,128.0,128,1.0,0.0,0.0,Nvidia,GeForce GTX 1050,,1327.0
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,1366x768,4GB,No OS,Intel,Core i3 6006U,2GHz,1.0,0,1.0,0.0,0.0,AMD,Radeon R5 M430,,368.0
Asus,Rog G752VY-GC229T,Gaming,17.3,IPS Panel Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,512.0,512,1.0,0.0,0.0,Nvidia,GeForce GTX 980M,,2150.0
MSI,GS73VR 7RF,Gaming,17.3,Full HD 1920x1080,16GB,Windows 10,Intel,Core i7 7700HQ,2.8GHz,256.0,256,1.0,0.0,0.0,Nvidia,GeForce GTX 1060,,2048.9
Dell,Inspiron 5567,Notebook,15.6,1366x768,4GB,Windows 10,Intel,Core i3 6006U,2.0GHz,128.0,128,0.0,0.0,0.0,AMD,Radeon R7 M440,,499.0
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1366x768,8GB,No OS,Intel,Core i7 6500U,2.5GHz,500.0,0,500.0,0.0,0.0,Nvidia,GeForce 920MX,,629.0
Dell,Inspiron 5579,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,16GB,Windows 10,Intel,Core i7 8550U,1.8GHz,512.0,512,0.0,0.0,0.0,Intel,UHD Graphics 620,,1285.0
Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,16GB,Windows 10,Intel,Core i7 7500U,2.7GHz,512.0,512,0.0,0.0,0.0,Intel,HD Graphics 620,,2680.0
Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i7 6700HQ,2.6GHz,1.0,0,1.0,0.0,0.0,Nvidia,GeForce GTX 1060,,1169.0
Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,8GB,Windows 10,Intel,Core i5 7200U,2.5GHz,256.0,256,0.0,0.0,0.0,AMD,Radeon R7 M445,,889.0
HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,1366x768,8GB,Windows 10,Intel,Core i5 7200U,2.5GHz,256.0,256,0.0,0.0,0.0,Intel,HD Graphics 620,,579.0
Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,4GB,Windows 10,AMD,E-Series 9000,2.2GHz,500.0,0,500.0,0.0,0.0,AMD,Radeon R2 Graphics,,299.0
Acer,Aspire E5-774G,Notebook,17.3,1600x900,8GB,Windows 10,Intel,Core i3 6006U,2.0GHz,1.0,0,1.0,0.0,0.0,Nvidia,GeForce 940MX,,629.0
